dealUniqueId,fromCurrency,toCurrency,dealTimeStamp,dealAmount
DEALID574,CRC,KZT,07-Aug-11,1170
DEALID575,CUC,LAK,08-Aug-11,1171
DEALID576,CUP,LBP,09-Aug-11,1172
DEALID577,CVE,LKR,10-Aug-11,1173
DEALID578,CZK,LRD,11-Aug-11,1174
DEALID579,DJF,LSL,12-Aug-11,1175
DEALID580,DKK,LYD,13-Aug-11,1176
DEALID581,DOP,MAD,14-Aug-11,1177
DEALID582,DZD,MDL,15-Aug-11,1178
DEALID583,EGP,MGA,16-Aug-11,1179
DEALID584,ERN,MKD,17-Aug-11,1180
DEALID585,ETB,MMK,18-Aug-11,1181
DEALID586,EUR,MNT,19-Aug-11,1182
DEALID587,FJD,MOP,20-Aug-11,1183
DEALID588,FKP,MRO,21-Aug-11,dfsafsd
DEALID589,GBP,MUR,22-Aug-11,1323add
DEALID590,GEL,MVR,23-Aug-11,dsfdsf
DEALID591,GHS,MWK,24-Aug-11,45`
DEALID592,GIP,MXN,25-Aug-11,dsfsfds
DEALID593,GMD,MXV,26-Aug-11,`333#dfdsfs
DEALID594,GNF,MYR,27-Aug-11,dsfdsf
DEALID595,GTQ,MZN,28-Aug-11,
DEALID596,GYD,NAD,29-Aug-11,
DEALID597,HKD,NGN,30-Aug-11,sdfds
DEALID598,HNL,NIO,31-Aug-11,
DEALID599,HRK,NOK,01-Sep-11,
DEALID600,HTG,NPR,02-Sep-11,sdfds
DEALID601,HUF,NZD,03-Sep-11,
DEALID602,IDR,OMR,04-Sep-11,
DEALID603,ILS,PAB,05-Sep-11,sdfsd
DEALID604,INR,PEN,06-Sep-11,
DEALID605,IQD,PGK,07-Sep-11,dada
DEALID606,IRR,PHP,15-May-20,dsfdsfd
DEALID607,ISK,PKR,01-May-00,1001
DEALID608,JMD,PLN,06-Sep-11,1002
DEALID609,JOD,PYG,,1
DEALID610,JPY,QAR,06-Sep-11,1004
DEALID611,KES,RON,,1005
DEALID612,KGS,RSD,12-Sep-11,1006
DEALID613,KHR,RUB,12-Sep-11,1007
DEALID614,KMF,RWF,07-Sep-11,1008
DEALID615,KPW,SAR,08-Sep-11,1009
DEALID616,KRW,SBD,09-Sep-11,1010
DEALID617,KWD,SCR,10-Sep-11,1011
DEALID618,KYD,SDG,11-Sep-11,1012
DEALID619,KZT,SEK,12-Sep-11,1013
DEALID620,LAK,SGD,13-Sep-11,1014
DEALID621,LBP,SHP,14-Sep-11,1015
DEALID622,LKR,SLL,15-Sep-11,1016
DEALID623,LRD,SOS,16-Sep-11,1017
DEALID624,LSL,SRD,17-Sep-11,1018
DEALID625,LYD,SSP,18-Sep-11,1019
DEALID626,MAD,STD,19-Sep-11,1020
DEALID627,MDL,SVC,20-Sep-11,1021
DEALID628,MGA,SYP,21-Sep-11,1022
DEALID629,MKD,SZL,22-Sep-11,1023
DEALID630,MMK,THB,23-Sep-11,1024
DEALID631,MNT,TJS,24-Sep-11,1025
DEALID632,MOP,TMT,25-Sep-11,1026
DEALID633,MRO,TND,26-Sep-11,1027
DEALID634,MUR,TOP,27-Sep-11,1028
DEALID635,MVR,TRY,28-Sep-11,1029
DEALID636,MWK,TTD,29-Sep-11,1030
DEALID637,MXN,TWD,30-Sep-11,1031
DEALID638,MXV,TZS,01-Oct-11,1032
DEALID639,MYR,UAH,02-Oct-11,1033
DEALID640,MZN,UGX,03-Oct-11,1034
DEALID641,NAD,USD,04-Oct-11,1035
DEALID642,NGN,USN,05-Oct-11,1036
DEALID643,NIO,UYI,06-Oct-11,1037
DEALID644,NOK,UYU,07-Oct-11,1038
DEALID645,NPR,UZS,08-Oct-11,1039
DEALID646,NZD,VEF,09-Oct-11,1040
DEALID647,OMR,VND,10-Oct-11,1041
DEALID648,PAB,VUV,11-Oct-11,1042
DEALID649,PEN,WST,12-Oct-11,1043
DEALID650,PGK,XAF,13-Oct-11,1044
DEALID651,PHP,XAG,14-Oct-11,1045
DEALID652,PKR,XAU,15-Oct-11,1046
DEALID653,PLN,XBA,16-Oct-11,1047
DEALID654,PYG,XBB,17-Oct-11,1048
DEALID655,QAR,XBC,18-Oct-11,1049
DEALID656,RON,XBD,19-Oct-11,1050
DEALID657,RSD,XCD,20-Oct-11,1051
DEALID658,RUB,XDR,21-Oct-11,1052
DEALID659,RWF,XOF,22-Oct-11,1053
DEALID660,SAR,XPD,23-Oct-11,1054
DEALID661,SBD,XPF,24-Oct-11,1055
DEALID662,SCR,XPT,25-Oct-11,1056
DEALID663,SDG,XSU,26-Oct-11,1057
DEALID664,SEK,XTS,27-Oct-11,1058
DEALID665,SGD,XUA,28-Oct-11,1059
DEALID666,SHP,XXX,29-Oct-11,1060
DEALID667,SLL,YER,30-Oct-11,1061
DEALID668,SOS,ZAR,31-Oct-11,1062
DEALID669,SRD,ZMW,01-Nov-11,1063
DEALID670,SSP,ZWL,02-Nov-11,1064
DEALID671,STD,,03-Nov-11,1065
DEALID672,SVC,AED,04-Nov-11,1066
DEALID673,SYP,AFN,05-Nov-11,1067
DEALID674,SZL,ALL,06-Nov-11,1068
DEALID675,THB,AMD,07-Nov-11,1069
DEALID676,TJS,ANG,08-Nov-11,1070
DEALID677,TMT,AOA,09-Nov-11,1071
DEALID678,TND,ARS,10-Nov-11,1072
DEALID679,TOP,AUD,11-Nov-11,1073
DEALID680,TRY,AWG,12-Nov-11,1074
DEALID681,TTD,AZN,13-Nov-11,1075
DEALID682,TWD,BAM,14-Nov-11,1076
DEALID683,TZS,BBD,15-Nov-11,1077
DEALID684,UAH,BDT,16-Nov-11,1078
DEALID685,UGX,BGN,17-Nov-11,1079
DEALID686,USD,BHD,18-Nov-11,1080
DEALID687,USN,BIF,19-Nov-11,1081
DEALID688,UYI,BMD,20-Nov-11,1082
DEALID689,UYU,BND,21-Nov-11,1083
DEALID690,UZS,BOB,22-Nov-11,1084
DEALID691,VEF,BOV,23-Nov-11,1085
DEALID692,VND,BRL,24-Nov-11,1086
DEALID693,VUV,BSD,25-Nov-11,1087
DEALID694,WST,BTN,26-Nov-11,1088
DEALID695,XAF,BWP,27-Nov-11,1089
DEALID696,XAG,BYN,28-Nov-11,1090
DEALID697,XAU,BZD,29-Nov-11,1091
DEALID698,XBA,CAD,30-Nov-11,1092
DEALID699,XBB,CDF,01-Dec-11,1093
DEALID700,XBC,CHE,02-Dec-11,1094
DEALID701,XBD,CHF,03-Dec-11,1095
DEALID702,XCD,CHW,04-Dec-11,1096
DEALID703,XDR,CLF,05-Dec-11,1097
DEALID704,XOF,CLP,06-Dec-11,1098
DEALID705,XPD,CNY,07-Dec-11,1099
DEALID706,XPF,COP,08-Dec-11,1100
DEALID707,XPT,COU,09-Dec-11,1101
DEALID708,XSU,CRC,10-Dec-11,1102
DEALID709,XTS,CUC,11-Dec-11,1103
DEALID710,XUA,CUP,12-Dec-11,1104
DEALID711,XXX,CVE,13-Dec-11,1105
DEALID712,YER,CZK,14-Dec-11,1106
DEALID713,ZAR,DJF,15-Dec-11,1107
DEALID714,ZMW,DKK,16-Dec-11,1108
DEALID715,ZWL,DOP,17-Dec-11,1109
DEALID716,,DZD,18-Dec-11,1110
DEALID717,AED,EGP,19-Dec-11,1111
DEALID718,AFN,ERN,20-Dec-11,1112
DEALID719,ALL,ETB,21-Dec-11,1113
DEALID720,AMD,EUR,22-Dec-11,1114
DEALID721,ANG,FJD,23-Dec-11,1115
DEALID722,AOA,FKP,24-Dec-11,1116
DEALID723,ARS,GBP,25-Dec-11,1117
DEALID724,AUD,GEL,26-Dec-11,1118
DEALID725,AWG,GHS,27-Dec-11,1119
DEALID726,AZN,GIP,28-Dec-11,1120
DEALID727,BAM,GMD,29-Dec-11,1121
DEALID728,BBD,GNF,30-Dec-11,1122
DEALID729,BDT,GTQ,31-Dec-11,1123
DEALID730,BGN,GYD,01-Jan-12,1124
DEALID731,BHD,HKD,02-Jan-12,1125
DEALID732,BIF,HNL,03-Jan-12,1126
DEALID733,BMD,HRK,04-Jan-12,1127
DEALID734,BND,HTG,05-Jan-12,1128
DEALID735,BOB,HUF,06-Jan-12,1129
DEALID736,BOV,IDR,07-Jan-12,1130
DEALID737,BRL,ILS,08-Jan-12,1131
DEALID738,BSD,INR,09-Jan-12,1132
DEALID739,BTN,IQD,10-Jan-12,1133
DEALID740,BWP,IRR,11-Jan-12,1134
DEALID741,BYN,ISK,12-Jan-12,1135
DEALID742,BZD,JMD,13-Jan-12,1136
DEALID743,CAD,JOD,14-Jan-12,1137
DEALID744,CDF,JPY,15-Jan-12,1138
DEALID745,CHE,KES,16-Jan-12,1139
DEALID746,CHF,KGS,17-Jan-12,1140
DEALID747,CHW,KHR,18-Jan-12,1141
DEALID748,CLF,KMF,19-Jan-12,1142
DEALID749,CLP,KPW,20-Jan-12,1143
DEALID750,CNY,KRW,21-Jan-12,1144
DEALID751,COP,KWD,22-Jan-12,1145
DEALID752,COU,KYD,23-Jan-12,1146
DEALID753,CRC,KZT,24-Jan-12,1147
DEALID754,CUC,LAK,25-Jan-12,1148
DEALID755,CUP,LBP,26-Jan-12,1149
DEALID756,CVE,LKR,27-Jan-12,1150
DEALID757,CZK,LRD,28-Jan-12,1151
DEALID758,DJF,LSL,29-Jan-12,1152
DEALID759,DKK,LYD,30-Jan-12,1153
DEALID760,DOP,MAD,31-Jan-12,1154
DEALID761,DZD,MDL,01-Feb-12,1155
DEALID762,EGP,MGA,02-Feb-12,1156
DEALID763,ERN,MKD,03-Feb-12,1157
DEALID764,ETB,MMK,04-Feb-12,1158
DEALID765,EUR,MNT,05-Feb-12,1159
DEALID766,FJD,MOP,06-Feb-12,1160
DEALID767,FKP,MRO,07-Feb-12,1161
DEALID768,GBP,MUR,08-Feb-12,1162
DEALID769,GEL,MVR,09-Feb-12,1163
DEALID770,GHS,MWK,10-Feb-12,1164
DEALID771,GIP,MXN,11-Feb-12,1165
DEALID772,GMD,MXV,12-Feb-12,1166
DEALID773,GNF,MYR,13-Feb-12,1167
DEALID774,GTQ,MZN,14-Feb-12,1168
DEALID775,GYD,NAD,15-Feb-12,1169
DEALID776,HKD,NGN,16-Feb-12,1170
DEALID777,HNL,NIO,17-Feb-12,1171
DEALID778,HRK,NOK,18-Feb-12,1172
DEALID779,HTG,NPR,19-Feb-12,1173
DEALID780,HUF,NZD,20-Feb-12,1174
DEALID781,IDR,OMR,21-Feb-12,1175
DEALID782,ILS,PAB,22-Feb-12,1176
DEALID783,INR,PEN,23-Feb-12,1177
DEALID784,IQD,PGK,24-Feb-12,1178
DEALID785,IRR,PHP,25-Feb-12,1179
DEALID786,ISK,PKR,26-Feb-12,1180
DEALID787,JMD,PLN,27-Feb-12,1181
DEALID788,JOD,PYG,28-Feb-12,1182
DEALID789,JPY,QAR,29-Feb-12,1183
DEALID790,KES,RON,01-Mar-12,dfsafsd
DEALID791,KGS,RSD,02-Mar-12,1323add
DEALID792,KHR,RUB,03-Mar-12,dsfdsf
DEALID793,KMF,RWF,04-Mar-12,45`
DEALID794,KPW,SAR,05-Mar-12,dsfsfds
DEALID795,KRW,SBD,06-Mar-12,`333#dfdsfs
DEALID796,KWD,SCR,07-Mar-12,dsfdsf
DEALID797,KYD,SDG,08-Mar-12,
DEALID798,KZT,SEK,09-Mar-12,
DEALID799,LAK,SGD,10-Mar-12,sdfds
DEALID800,LBP,SHP,11-Mar-12,
DEALID801,LKR,SLL,12-Mar-12,
DEALID802,LRD,SOS,13-Mar-12,sdfds
DEALID803,LSL,SRD,14-Mar-12,
DEALID804,LYD,SSP,15-Mar-12,
DEALID805,MAD,STD,16-Mar-12,sdfsd
DEALID806,MDL,SVC,17-Mar-12,
DEALID807,MGA,SYP,18-Mar-12,dada
DEALID808,MKD,SZL,19-Mar-12,dsfdsfd
DEALID809,MMK,THB,20-Mar-12,1001
DEALID810,MNT,TJS,21-Mar-12,1002
DEALID811,MOP,TMT,22-Mar-12,1003
DEALID812,MRO,TND,23-Mar-12,1004
DEALID813,MUR,TOP,24-Mar-12,1005
DEALID814,MVR,TRY,25-Mar-12,1006
DEALID815,MWK,TTD,26-Mar-12,1007
DEALID816,MXN,TWD,27-Mar-12,1008
DEALID817,MXV,TZS,28-Mar-12,1009
DEALID818,MYR,UAH,29-Mar-12,1010
DEALID819,MZN,UGX,30-Mar-12,1011
DEALID820,NAD,USD,31-Mar-12,1012
DEALID821,NGN,USN,01-Apr-12,1013
DEALID822,NIO,UYI,02-Apr-12,1014
DEALID823,NOK,UYU,03-Apr-12,1015
DEALID824,NPR,UZS,04-Apr-12,1016
DEALID825,NZD,VEF,05-Apr-12,1017
DEALID826,OMR,VND,06-Apr-12,1018
DEALID827,PAB,VUV,07-Apr-12,1019
DEALID828,PEN,WST,08-Apr-12,1020
DEALID829,PGK,XAF,09-Apr-12,1021
DEALID830,PHP,XAG,10-Apr-12,1022
DEALID831,PKR,XAU,11-Apr-12,1023
DEALID832,PLN,XBA,12-Apr-12,1024
DEALID833,PYG,XBB,13-Apr-12,1025
DEALID834,QAR,XBC,14-Apr-12,1026
DEALID835,RON,XBD,15-Apr-12,1027
DEALID836,RSD,XCD,16-Apr-12,1028
DEALID837,RUB,XDR,17-Apr-12,1029
DEALID838,RWF,XOF,18-Apr-12,1030
DEALID839,SAR,XPD,19-Apr-12,1031
DEALID840,SBD,XPF,20-Apr-12,1032
DEALID841,SCR,XPT,21-Apr-12,1033
DEALID842,SDG,XSU,22-Apr-12,1034
DEALID843,SEK,XTS,23-Apr-12,1035
DEALID844,SGD,XUA,24-Apr-12,1036
DEALID845,SHP,XXX,25-Apr-12,1037
DEALID846,SLL,YER,26-Apr-12,1038
DEALID847,SOS,ZAR,27-Apr-12,1039
DEALID848,SRD,ZMW,28-Apr-12,1040
DEALID849,SSP,ZWL,29-Apr-12,1041
DEALID850,STD,,30-Apr-12,1042
DEALID851,SVC,,01-May-12,1043
DEALID852,SYP,AED,02-May-12,1044
DEALID853,SZL,AFN,03-May-12,1045
DEALID854,THB,ALL,04-May-12,1046
DEALID855,TJS,AMD,05-May-12,1047
DEALID856,TMT,ANG,06-May-12,1048
DEALID857,TND,AOA,07-May-12,1049
DEALID858,TOP,ARS,08-May-12,1050
DEALID859,TRY,AUD,09-May-12,1051
DEALID860,TTD,AWG,10-May-12,1052
DEALID861,TWD,AZN,11-May-12,1053
DEALID862,TZS,BAM,12-May-12,1054
DEALID863,UAH,BBD,13-May-12,1055
DEALID864,UGX,BDT,14-May-12,1056
DEALID865,USD,BGN,15-May-12,1057
DEALID866,USN,BHD,16-May-12,1058
DEALID867,UYI,BIF,17-May-12,1059
DEALID868,UYU,BMD,18-May-12,1060
DEALID869,UZS,BND,19-May-12,1061
DEALID870,VEF,BOB,20-May-12,1062
DEALID871,VND,BOV,21-May-12,1063
DEALID872,VUV,BRL,22-May-12,1064
DEALID873,WST,BSD,23-May-12,1065
DEALID874,XAF,BTN,24-May-12,1066
DEALID875,XAG,BWP,25-May-12,1067
DEALID876,XAU,BYN,26-May-12,1068
DEALID877,XBA,BZD,27-May-12,1069
DEALID878,XBB,CAD,28-May-12,1070
DEALID879,XBC,CDF,29-May-12,1071
DEALID880,XBD,CHE,30-May-12,1072
DEALID881,XCD,CHF,31-May-12,1073
DEALID882,XDR,CHW,01-Jun-12,1074
DEALID883,XOF,CLF,02-Jun-12,1075
DEALID884,XPD,CLP,03-Jun-12,1076
DEALID885,XPF,CNY,04-Jun-12,1077
DEALID886,XPT,COP,05-Jun-12,1078
DEALID887,XSU,COU,06-Jun-12,1079
DEALID888,XTS,CRC,07-Jun-12,1080
DEALID889,XUA,CUC,08-Jun-12,1081
DEALID890,XXX,CUP,09-Jun-12,1082
DEALID891,YER,CVE,10-Jun-12,1083
DEALID892,ZAR,CZK,11-Jun-12,1084
DEALID893,ZMW,DJF,12-Jun-12,1085
DEALID894,ZWL,DKK,13-Jun-12,1086
DEALID895,,DOP,14-Jun-12,1087
DEALID896,,DZD,15-Jun-12,1088
DEALID897,AED,EGP,16-Jun-12,1089
DEALID898,AFN,ERN,17-Jun-12,1090
DEALID899,ALL,ETB,18-Jun-12,1091
DEALID900,AMD,EUR,19-Jun-12,1092
DEALID901,ANG,FJD,20-Jun-12,1093
DEALID902,AOA,FKP,21-Jun-12,1094
DEALID903,ARS,GBP,22-Jun-12,1095
DEALID904,AUD,GEL,23-Jun-12,1096
DEALID905,AWG,GHS,24-Jun-12,1097
DEALID906,AZN,GIP,25-Jun-12,1098
DEALID907,BAM,GMD,26-Jun-12,1099
DEALID908,BBD,GNF,27-Jun-12,1100
DEALID909,BDT,GTQ,28-Jun-12,1101
DEALID910,BGN,GYD,29-Jun-12,1102
DEALID911,BHD,HKD,30-Jun-12,1103
DEALID912,BIF,HNL,01-Jul-12,1104
DEALID913,BMD,HRK,02-Jul-12,1105
DEALID914,BND,HTG,03-Jul-12,1106
DEALID915,BOB,HUF,04-Jul-12,1107
DEALID916,BOV,IDR,05-Jul-12,1108
DEALID917,BRL,ILS,06-Jul-12,1109
DEALID918,BSD,INR,07-Jul-12,1110
DEALID919,BTN,IQD,08-Jul-12,1111
DEALID920,BWP,IRR,09-Jul-12,1112
DEALID921,BYN,ISK,10-Jul-12,1113
DEALID922,BZD,JMD,11-Jul-12,1114
DEALID923,CAD,JOD,12-Jul-12,1115
DEALID924,CDF,JPY,13-Jul-12,1116
DEALID925,CHE,KES,14-Jul-12,1117
DEALID926,CHF,KGS,15-Jul-12,1118
DEALID927,CHW,KHR,16-Jul-12,1119
DEALID928,CLF,KMF,17-Jul-12,1120
DEALID929,CLP,KPW,18-Jul-12,1121
DEALID930,CNY,KRW,19-Jul-12,1122
DEALID931,COP,KWD,20-Jul-12,1123
DEALID932,COU,KYD,21-Jul-12,1124
DEALID933,CRC,KZT,22-Jul-12,1125
DEALID934,CUC,LAK,23-Jul-12,1126
DEALID935,CUP,LBP,24-Jul-12,1127
DEALID936,CVE,LKR,25-Jul-12,1128
DEALID937,CZK,LRD,26-Jul-12,1129
DEALID938,DJF,LSL,27-Jul-12,1130
DEALID939,DKK,LYD,28-Jul-12,1131
DEALID940,DOP,MAD,29-Jul-12,1132
DEALID941,DZD,MDL,30-Jul-12,1133
DEALID942,EGP,MGA,31-Jul-12,1134
DEALID943,ERN,MKD,01-Aug-12,1135
DEALID944,ETB,MMK,02-Aug-12,1136
DEALID945,EUR,MNT,03-Aug-12,1137
DEALID946,FJD,MOP,04-Aug-12,1138
DEALID947,FKP,MRO,05-Aug-12,1139
DEALID948,GBP,MUR,06-Aug-12,1140
DEALID949,GEL,MVR,07-Aug-12,1141
DEALID950,GHS,MWK,08-Aug-12,1142
DEALID951,GIP,MXN,09-Aug-12,1143
DEALID952,GMD,MXV,10-Aug-12,1144
DEALID953,GNF,MYR,11-Aug-12,1145
DEALID954,GTQ,MZN,12-Aug-12,1146
DEALID955,GYD,NAD,13-Aug-12,1147
DEALID956,HKD,NGN,14-Aug-12,1148
DEALID957,HNL,NIO,15-Aug-12,1149
DEALID958,HRK,NOK,16-Aug-12,1150
DEALID959,HTG,NPR,17-Aug-12,1151
DEALID960,HUF,NZD,18-Aug-12,1152
DEALID961,IDR,OMR,19-Aug-12,1153
DEALID962,ILS,PAB,20-Aug-12,1154
DEALID963,INR,PEN,21-Aug-12,1155
DEALID964,IQD,PGK,22-Aug-12,1156
DEALID965,IRR,PHP,23-Aug-12,1157
DEALID966,ISK,PKR,24-Aug-12,1158
DEALID967,JMD,PLN,25-Aug-12,1159
DEALID968,JOD,PYG,26-Aug-12,1160
DEALID969,JPY,QAR,27-Aug-12,1161
DEALID970,KES,RON,28-Aug-12,1162
DEALID971,KGS,RSD,29-Aug-12,1163
DEALID972,KHR,RUB,30-Aug-12,1164
DEALID973,KMF,RWF,31-Aug-12,1165
DEALID974,KPW,SAR,01-Sep-12,1166
DEALID975,KRW,SBD,02-Sep-12,1167
DEALID976,KWD,SCR,03-Sep-12,1168
DEALID977,KYD,SDG,04-Sep-12,1169
DEALID978,KZT,SEK,05-Sep-12,1170
DEALID979,LAK,SGD,06-Sep-12,1171
DEALID980,LBP,SHP,07-Sep-12,1172
DEALID981,LKR,SLL,08-Sep-12,1173
DEALID982,LRD,SOS,09-Sep-12,1174
DEALID983,LSL,SRD,10-Sep-12,1175
DEALID984,LYD,SSP,11-Sep-12,1176
DEALID985,MAD,STD,12-Sep-12,1177
DEALID986,MDL,SVC,13-Sep-12,1178
DEALID987,MGA,SYP,14-Sep-12,1179
DEALID988,MKD,SZL,15-Sep-12,1180
DEALID989,MMK,THB,16-Sep-12,1181
DEALID990,MNT,TJS,17-Sep-12,1182
DEALID991,MOP,TMT,18-Sep-12,
DEALID992,MRO,TND,19-Sep-12,dfsafsd
DEALID993,MUR,TOP,20-Sep-12,1323add
DEALID994,MVR,TRY,21-Sep-12,dsfdsf
DEALID995,MWK,TTD,22-Sep-12,45`
DEALID996,MXN,TWD,23-Sep-12,dsfsfds
DEALID997,MXV,TZS,24-Sep-12,`333#dfdsfs
DEALID998,MYR,UAH,25-Sep-12,5
DEALID999,MZN,UGX,26-Sep-12,5555
DEALID1000,NAD,USD,27-Sep-12,5
DEALID1001,NGN,USN,28-Sep-12,sdfds
DEALID1002,NIO,UYI,29-Sep-12,55
DEALID1003,NOK,UYU,30-Sep-12,555
DEALID1004,NPR,UZS,01-Oct-12,sdfds
DEALID1005,NZD,VEF,02-Oct-12,1234
DEALID1006,OMR,VND,03-Oct-12,1w4q42
DEALID1007,PAB,VUV,04-Oct-12,sdfsd
DEALID1008,PEN,WST,05-Oct-12,sdqe
DEALID1009,PGK,XAF,06-Oct-12,dada
DEALID1010,PHP,XAG,07-Oct-12,dsfdsfd
DEALID1011,PKR,XAU,08-Oct-12,1001
DEALID1012,PLN,XBA,09-Oct-12,1002
DEALID1013,PYG,XBB,10-Oct-12,1003
DEALID1014,QAR,XBC,11-Oct-12,1004
DEALID1015,RON,XBD,12-Oct-12,1005
DEALID1016,RSD,XCD,13-Oct-12,1006
DEALID1017,RUB,XDR,14-Oct-12,1007
DEALID1018,RWF,XOF,15-Oct-12,1008
DEALID1019,SAR,XPD,16-Oct-12,1009
DEALID1020,SBD,XPF,17-Oct-12,1010
DEALID1021,SCR,XPT,18-Oct-12,1011
DEALID1022,SDG,XSU,19-Oct-12,1012
DEALID1023,SEK,XTS,20-Oct-12,1013
DEALID1024,SGD,XUA,21-Oct-12,1014
DEALID1025,SHP,XXX,22-Oct-12,1015
DEALID1026,SLL,YER,23-Oct-12,1016
DEALID1027,SOS,ZAR,24-Oct-12,1017
DEALID1028,SRD,ZMW,25-Oct-12,1018
DEALID1029,SSP,ZWL,26-Oct-12,1019
DEALID1030,STD,AED,27-Oct-12,1020
DEALID1031,SVC,AFN,28-Oct-12,1021
DEALID1032,SYP,ALL,29-Oct-12,1022
DEALID1033,SZL,AMD,30-Oct-12,1023
DEALID1034,THB,ANG,31-Oct-12,1024
DEALID1035,TJS,AOA,01-Nov-12,1025
DEALID1036,TMT,ARS,02-Nov-12,1026
DEALID1037,TND,AUD,03-Nov-12,1027
DEALID1038,TOP,AWG,04-Nov-12,1028
DEALID1039,TRY,AZN,05-Nov-12,1029
DEALID1040,TTD,BAM,06-Nov-12,1030
DEALID1041,TWD,BBD,07-Nov-12,1031
DEALID1042,TZS,BDT,08-Nov-12,1032
DEALID1043,UAH,BGN,09-Nov-12,1033
DEALID1044,UGX,BHD,10-Nov-12,1034
DEALID1045,USD,BIF,11-Nov-12,1035
DEALID1046,USN,BMD,12-Nov-12,1036
DEALID1047,UYI,BND,13-Nov-12,1037
DEALID1048,UYU,BOB,14-Nov-12,1038
DEALID1049,UZS,BOV,15-Nov-12,1039
DEALID1050,VEF,BRL,16-Nov-12,1040
DEALID1051,VND,BSD,17-Nov-12,1041
DEALID1052,VUV,BTN,18-Nov-12,1042
DEALID1053,WST,BWP,19-Nov-12,1043
DEALID1054,XAF,BYN,20-Nov-12,1044
DEALID1055,XAG,BZD,21-Nov-12,1045
DEALID1056,XAU,CAD,22-Nov-12,1046
DEALID1057,XBA,CDF,23-Nov-12,1047
DEALID1058,XBB,CHE,24-Nov-12,1048
DEALID1059,XBC,CHF,25-Nov-12,1049
DEALID1060,XBD,CHW,26-Nov-12,1050
DEALID1061,XCD,CLF,27-Nov-12,1051
DEALID1062,XDR,CLP,28-Nov-12,1052
DEALID1063,XOF,CNY,29-Nov-12,1053
DEALID1064,XPD,COP,30-Nov-12,1054
DEALID1065,XPF,COU,01-Dec-12,1055
DEALID1066,XPT,CRC,02-Dec-12,1056
DEALID1067,XSU,CUC,03-Dec-12,1057
DEALID1068,XTS,CUP,04-Dec-12,1058
DEALID1069,XUA,CVE,05-Dec-12,1059
DEALID1070,XXX,CZK,06-Dec-12,1060
DEALID1071,YER,DJF,07-Dec-12,1061
DEALID1072,ZAR,DKK,08-Dec-12,1062
DEALID1073,ZMW,DOP,09-Dec-12,1063
DEALID1074,ZWL,DZD,10-Dec-12,1064
DEALID1075,AED,EGP,11-Dec-12,1065
DEALID1076,AFN,ERN,12-Dec-12,1066
DEALID1077,ALL,ETB,13-Dec-12,1067
DEALID1078,AMD,EUR,14-Dec-12,1068
DEALID1079,ANG,FJD,10-Jan-10,1069
DEALID1080,AOA,FKP,11-Jan-10,1070
DEALID1081,ARS,GBP,12-Jan-10,1071
DEALID1082,AUD,GEL,13-Jan-10,1072
DEALID1083,AWG,GHS,14-Jan-10,1073
DEALID1084,AZN,GIP,15-Jan-10,1074
DEALID1085,BAM,GMD,16-Jan-10,1075
DEALID1086,BBD,GNF,17-Jan-10,1076
DEALID1087,BDT,GTQ,18-Jan-10,1077
DEALID1088,BGN,GYD,19-Jan-10,1078
DEALID1089,BHD,HKD,20-Jan-10,1079
DEALID1090,BIF,HNL,21-Jan-10,1080
DEALID1091,BMD,HRK,22-Jan-10,1081
DEALID1092,BND,HTG,23-Jan-10,1082
DEALID1093,BOB,HUF,24-Jan-10,1083
DEALID1094,BOV,IDR,25-Jan-10,1084
DEALID1095,BRL,ILS,26-Jan-10,1085
DEALID1096,BSD,INR,27-Jan-10,1086
DEALID1097,BTN,IQD,28-Jan-10,1087
DEALID1098,BWP,IRR,29-Jan-10,1088
DEALID1099,BYN,ISK,30-Jan-10,1089
DEALID1100,BZD,JMD,31-Jan-10,1090
DEALID1101,CAD,JOD,01-Feb-10,1091
DEALID1102,CDF,JPY,02-Feb-10,1092
DEALID1103,CHE,KES,03-Feb-10,1093
DEALID1104,CHF,KGS,04-Feb-10,1094
DEALID1105,CHW,KHR,05-Feb-10,1095
DEALID1106,CLF,KMF,06-Feb-10,1096
DEALID1107,CLP,KPW,07-Feb-10,1097
DEALID1108,CNY,KRW,08-Feb-10,1098
DEALID1109,COP,KWD,09-Feb-10,1099
DEALID1110,COU,KYD,10-Feb-10,1100
DEALID1111,CRC,KZT,11-Feb-10,1101
DEALID1112,CUC,LAK,12-Feb-10,1102
DEALID1113,CUP,LBP,13-Feb-10,1103
DEALID1114,CVE,LKR,14-Feb-10,1104
DEALID1115,CZK,LRD,15-Feb-10,1105
DEALID1116,DJF,LSL,16-Feb-10,1106
DEALID1117,DKK,LYD,17-Feb-10,1107
DEALID1118,DOP,MAD,18-Feb-10,1108
DEALID1119,DZD,MDL,19-Feb-10,1109
DEALID1120,EGP,MGA,20-Feb-10,1110
DEALID1121,ERN,MKD,21-Feb-10,1111
DEALID1122,ETB,MMK,22-Feb-10,1112
DEALID1123,EUR,MNT,23-Feb-10,1113
DEALID1124,FJD,MOP,24-Feb-10,1114
DEALID1125,FKP,MRO,25-Feb-10,1115
DEALID1126,GBP,MUR,26-Feb-10,1116
DEALID1127,GEL,MVR,27-Feb-10,1117
DEALID1128,GHS,MWK,28-Feb-10,1118
DEALID1129,GIP,MXN,01-Mar-10,1119
